,snippet_id,pid,situation,code,object,rank
1270,P15_O_306_335_1627_431,P15,Office,place on,card,4
1271,P15_O_306_335_1627_431,P15,Office,simple,card,4
1272,P15_O_308_447_1059_516,P15,Office,wireless connection\cloud,watch,3
1273,P15_O_313_529_2056_609,P15,Office,wireless connection\cloud,pen,1
1274,P15_O_313_529_2056_609,P15,Office,known interaction,pen,1
1275,P15_O_313_529_2056_609,P15,Office,touch,pen,1
1276,P15_O_313_529_2056_609,P15,Office,fast / quick,pen,1
1277,P15_O_310_625_1985_869,P15,Office,hold to,tissue,6
1278,P15_O_310_625_1985_869,P15,Office,wipe,tissue,6
1279,P15_O_310_625_1985_869,P15,Office,disposable,tissue,6
1280,P15_O_310_625_1985_869,P15,Office,take back,tissue,6
1281,P15_O_310_625_1985_869,P15,Office,breakable / unstable,tissue,6
1282,P02_O_114_73_1662_219,P02,Office,change of hand,card,1
1283,P02_O_114_73_1662_219,P02,Office,secure,card,1
1284,P02_O_114_73_1662_219,P02,Office,insert,card,1
1285,P02_O_114_230_1004_292,P02,Office,insert,pen,4
1286,P02_O_114_230_1004_292,P02,Office,change of hand,pen,4
1287,P02_O_120_308_936_412,P02,Office,secure,key,3
1288,P02_O_120_308_936_412,P02,Office,insert,key,3
1289,P02_O_120_308_936_412,P02,Office,change of hand,key,3
1290,P02_O_118_422_932_492,P02,Office,change of hand,tissue,2
1291,P02_O_118_422_932_492,P02,Office,leave there,tissue,2
1292,P02_O_118_422_932_492,P02,Office,insert,tissue,2
1293,P02_O_118_422_932_492,P02,Office,throw away,tissue,2
1294,P02_O_102_502_956_574,P02,Office,cable,phone,5
1295,P02_O_116_587_1190_660,P02,Office,wireless connection,watch,6
1296,P02_O_116_587_1190_660,P02,Office,hold to,watch,6
1297,P03_O_176_213_758_330,P03,Office,change of hand,key,1
1298,P03_O_176_213_758_330,P03,Office,secure,key,1
1299,P03_O_176_213_758_330,P03,Office,insert,key,1
1300,P03_O_180_338_860_408,P03,Office,place on,card,2
1301,P03_O_180_338_860_408,P03,Office,change of hand,card,2
1302,P03_O_180_338_860_408,P03,Office,additional device needed,card,2
1303,P03_O_180_338_860_408,P03,Office,drag through,card,2
1304,P03_O_162_422_691_516,P03,Office,secure,pen,2
1305,P03_O_162_422_691_516,P03,Office,identification / verification,pen,2
1306,P03_O_162_422_691_516,P03,Office,impractical / cumbersome,pen,2
1307,P03_O_162_422_691_516,P03,Office,hold to,pen,2
1308,P03_O_162_422_691_516,P03,Office,writing,pen,2
1309,P03_O_137_525_643_634,P03,Office,personal object,tissue,6
1310,P03_O_137_525_643_634,P03,Office,no usage / no sense,tissue,6
1311,P03_O_137_525_643_634,P03,Office,no change of hand,tissue,6
1312,P03_O_135_643_728_716,P03,Office,photo,phone,2
1313,P03_O_135_643_728_716,P03,Office,change of location,phone,2
1314,P03_O_135_732_1424_810,P03,Office,tab on object\button,watch,5
1315,P03_O_135_732_1424_810,P03,Office,wireless connection,watch,5
1316,P03_O_135_732_1424_810,P03,Office,fun / innovative,watch,5
1317,P03_O_135_732_1424_810,P03,Office,hold to,watch,5
1318,P04_O_94_113_1018_221,P04,Office,change of location,watch,3
1319,P04_O_94_113_1018_221,P04,Office,insert,watch,3
1320,P04_O_102_232_978_320,P04,Office,identification / verification,pen,3
1321,P04_O_102_232_978_320,P04,Office,multifunctional,pen,3
1322,P04_O_102_232_978_320,P04,Office,at hand,pen,3
1323,P04_O_102_232_978_320,P04,Office,secure,pen,3
1324,P04_O_102_232_978_320,P04,Office,change of location,pen,3
1325,P04_O_102_232_978_320,P04,Office,insert,pen,3
1326,P04_O_102_232_978_320,P04,Office,change of hand,pen,3
1327,P04_O_102_232_978_320,P04,Office,writing,pen,3
1328,P04_O_100_328_952_396,P04,Office,at hand,key,3
1329,P04_O_100_328_952_396,P04,Office,place on,key,3
1330,P04_O_100_328_952_396,P04,Office,change of hand,key,3
1331,P04_O_80_408_888_490,P04,Office,change of location,card,2
1332,P04_O_80_408_888_490,P04,Office,additional device needed,card,2
1333,P04_O_82_506_758_600,P04,Office,place on,tissue,6
1334,P04_O_82_506_758_600,P04,Office,change of location,tissue,6
1335,P04_O_82_506_758_600,P04,Office,not realisable,tissue,6
1336,P04_O_92_614_1062_706,P04,Office,wireless connection\messenger,phone,1
1337,P04_O_92_614_1062_706,P04,Office,realisable,phone,1
1338,P04_O_92_614_1062_706,P04,Office,wireless connection\cloud,phone,1
1339,P05_O_113_118_1023_208,P05,Office,wireless connection,phone,1
1340,P05_O_113_118_1023_208,P05,Office,change of location,phone,1
1341,P05_O_105_222_847_280,P05,Office,change of location,key,5
1342,P05_O_105_222_847_280,P05,Office,insert,key,5
1343,P05_O_105_295_763_357,P05,Office,hold to,card,3
1344,P05_O_103_373_535_437,P05,Office,change of hand,pen,4
1345,P05_O_103_373_535_437,P05,Office,insert,pen,4
1346,P05_O_103_373_535_437,P05,Office,simple,pen,4
1347,P05_O_107_448_488_523,P05,Office,wireless connection,watch,2
1348,P05_O_109_531_749_621,P05,Office,change of location,tissue,6
1349,P05_O_109_531_749_621,P05,Office,change of hand,tissue,6
1350,P05_O_109_531_749_621,P05,Office,writing,tissue,6
1351,P06_O_180_114_1525_181,P06,Office,take back,key,5
1352,P06_O_180_114_1525_181,P06,Office,change of hand,key,5
1353,P06_O_180_114_1525_181,P06,Office,turn,key,5
1354,P06_O_180_114_1525_181,P06,Office,insert,key,5
1355,P06_O_180_114_1525_181,P06,Office,at hand depending on location,key,5
1356,P06_O_180_114_1525_181,P06,Office,leave there,key,5
1357,P06_O_183_192_1552_255,P06,Office,change of hand,card,4
1358,P06_O_183_192_1552_255,P06,Office,insert,card,4
1359,P06_O_183_192_1552_255,P06,Office,leave there,card,4
1360,P06_O_185_265_743_332,P06,Office,leave there,tissue,6
1361,P06_O_185_265_743_332,P06,Office,insert,tissue,6
1362,P06_O_185_265_743_332,P06,Office,change of hand,tissue,6
1363,P06_O_182_345_1783_418,P06,Office,wireless connection\messenger,phone,1
1364,P06_O_182_345_1783_418,P06,Office,no change of location,phone,1
1365,P06_O_182_345_1783_418,P06,Office,photo,phone,1
1366,P06_O_182_345_1783_418,P06,Office,change of location,phone,1
1367,P06_O_182_345_1783_418,P06,Office,take back,phone,1
1368,P06_O_183_423_1780_488,P06,Office,no change of location,pen,3
1369,P06_O_183_423_1780_488,P06,Office,pointing,pen,3
1370,P06_O_183_423_1780_488,P06,Office,no change of hand,pen,3
1371,P06_O_183_423_1780_488,P06,Office,hold to,pen,3
1372,P06_O_183_423_1780_488,P06,Office,swipe,pen,3
1373,P06_O_183_497_1865_682,P06,Office,hold to,watch,2
1374,P06_O_183_497_1865_682,P06,Office,at hand,watch,2
1375,P06_O_183_497_1865_682,P06,Office,no change of hand,watch,2
1376,P06_O_183_497_1865_682,P06,Office,wearable,watch,2
1377,P06_O_183_497_1865_682,P06,Office,change of location,watch,2
1378,P07_O_226_113_1278_232,P07,Office,wireless connection\messenger,phone,1
1379,P07_O_228_246_2204_331,P07,Office,change of hand,key,4
1380,P07_O_228_246_2204_331,P07,Office,take back,key,4
1381,P07_O_228_246_2204_331,P07,Office,change of location,key,4
1382,P07_O_228_246_2204_331,P07,Office,insert,key,4
1383,P07_O_226_340_1301_436,P07,Office,change of hand,card,4
1384,P07_O_226_340_1301_436,P07,Office,take back,card,4
1385,P07_O_226_340_1301_436,P07,Office,change of location,card,4
1386,P07_O_226_340_1301_436,P07,Office,insert,card,4
1387,P07_O_224_447_885_509,P07,Office,wireless connection,watch,2
1388,P07_O_224_447_885_509,P07,Office,smart,watch,2
1389,P07_O_217_532_2266_623,P07,Office,wireless connection,pen,3
1390,P07_O_217_532_2266_623,P07,Office,identification / verification,pen,3
1391,P07_O_217_532_2266_623,P07,Office,writing,pen,3
1392,P07_O_210_637_605_751,P07,Office,no usage / no sense,tissue,6
1393,P08_O_155_148_778_240,P08,Office,no benefit / no added value,phone,6
1394,P08_O_155_148_778_240,P08,Office,already functional,phone,6
1395,P08_O_155_148_778_240,P08,Office,wireless connection\messenger,phone,6
1396,P08_O_157_251_753_316,P08,Office,tab on object,key,4
1397,P08_O_157_251_753_316,P08,Office,small / handy,key,4
1398,P08_O_157_251_753_316,P08,Office,robust,key,4
1399,P08_O_157_251_753_316,P08,Office,hold to,key,4
1400,P08_O_157_251_753_316,P08,Office,feedback from the device,key,4
1401,P08_O_161_326_820_393,P08,Office,place on,card,2
1402,P08_O_161_326_820_393,P08,Office,pos invisible storage,card,2
1403,P08_O_159_404_841_471,P08,Office,pointing,pen,1
1404,P08_O_159_404_841_471,P08,Office,tab on object\button,pen,1
1405,P08_O_159_404_841_471,P08,Office,feedback from the device,pen,1
1406,P08_O_159_404_841_471,P08,Office,hold to,pen,1
1407,P08_O_159_475_857_556,P08,Office,wireless connection,watch,5
1408,P08_O_159_475_857_556,P08,Office,no benefit / no added value,watch,5
1409,P08_O_159_475_857_556,P08,Office,feedback from the device,watch,5
1410,P08_O_159_475_857_556,P08,Office,hold to,watch,5
1411,P08_O_159_475_857_556,P08,Office,swipe,watch,5
1412,P08_O_159_475_857_556,P08,Office,already functional,watch,5
1413,P08_O_159_565_1901_709,P08,Office,wireless connection\messenger,tissue,3
1414,P08_O_159_565_1901_709,P08,Office,place on,tissue,3
1415,P16_O_53_80_900_164,P16,Office,no change of location,phone,1
1416,P16_O_53_80_900_164,P16,Office,no change of hand,phone,1
1417,P16_O_53_80_900_164,P16,Office,wireless connection,phone,1
1418,P16_O_606_170_1446_415,P16,Office,no change of hand,key,4
1419,P16_O_606_170_1446_415,P16,Office,change of location,key,4
1420,P16_O_606_170_1446_415,P16,Office,change of hand,key,4
1421,P16_O_606_170_1446_415,P16,Office,take back,key,4
1422,P16_O_606_170_1446_415,P16,Office,unsecure,key,4
1423,P16_O_606_170_1446_415,P16,Office,multifunctional,key,4
1424,P16_O_606_170_1446_415,P16,Office,insert,key,4
1425,P16_O_42_232_587_281,P16,Office,no change of hand,card,4
1426,P16_O_42_232_587_281,P16,Office,change of location,card,4
1427,P16_O_42_232_587_281,P16,Office,take back,card,4
1428,P16_O_42_232_587_281,P16,Office,change of hand,card,4
1429,P16_O_42_232_587_281,P16,Office,insert,card,4
1430,P16_O_47_293_597_380,P16,Office,no change of hand,watch,1
1431,P16_O_47_293_597_380,P16,Office,unsecure,watch,1
1432,P16_O_47_293_597_380,P16,Office,wireless connection,watch,1
1433,P16_O_47_293_597_380,P16,Office,no change of location,watch,1
1434,P16_O_54_431_1427_510,P16,Office,change of location,pen,1
1435,P16_O_54_431_1427_510,P16,Office,leave there,pen,1
1436,P16_O_54_431_1427_510,P16,Office,change of hand,pen,1
1437,P16_O_54_431_1427_510,P16,Office,insert,pen,1
1438,P16_O_14_454_43_514,P16,Office,no usage / no sense,tissue,6
1439,P17_O_168_105_1316_185,P17,Office,personal object,phone,6
1440,P17_O_168_105_1316_185,P17,Office,wireless connection,phone,6
1441,P17_O_168_105_1316_185,P17,Office,change of location,phone,6
1442,P17_O_168_105_1316_185,P17,Office,want at hand,phone,6
1443,P17_O_168_105_1316_185,P17,Office,no change of hand,phone,6
1444,P17_O_168_105_1316_185,P17,Office,hold to,phone,6
1445,P17_O_163_193_1400_253,P17,Office,personal object,key,4
1446,P17_O_163_193_1400_253,P17,Office,change of location,key,4
1447,P17_O_163_193_1400_253,P17,Office,want at hand,key,4
1448,P17_O_163_193_1400_253,P17,Office,insert,key,4
1449,P17_O_163_193_1400_253,P17,Office,no change of hand,key,4
1450,P17_O_175_272_1151_330,P17,Office,hold to,card,3
1451,P17_O_175_272_1151_330,P17,Office,take back,card,3
1452,P17_O_175_272_1151_330,P17,Office,change of location,card,3
1453,P17_O_175_272_1151_330,P17,Office,change of hand,card,3
1454,P17_O_175_335_1468_389,P17,Office,personal object,watch,5
1455,P17_O_175_335_1468_389,P17,Office,change of location,watch,5
1456,P17_O_175_335_1468_389,P17,Office,want at hand,watch,5
1457,P17_O_175_335_1468_389,P17,Office,hold to,watch,5
1458,P17_O_175_335_1468_389,P17,Office,no change of hand,watch,5
1459,P17_O_173_393_1154_475,P17,Office,take back,pen,2
1460,P17_O_173_393_1154_475,P17,Office,change of hand,pen,2
1461,P17_O_173_393_1154_475,P17,Office,change of location,pen,2
1462,P17_O_173_393_1154_475,P17,Office,insert,pen,2
1463,P17_O_173_484_862_539,P17,Office,leave there,tissue,1
1464,P17_O_173_484_862_539,P17,Office,change of location,tissue,1
1465,P17_O_173_484_862_539,P17,Office,change of hand,tissue,1
1466,P17_O_173_484_862_539,P17,Office,hold to,tissue,1
1467,P18_O_100_65_1457_166,P18,Office,no change of location,phone,4
1468,P18_O_100_65_1457_166,P18,Office,hold to,phone,4
1469,P18_O_100_65_1457_166,P18,Office,change of location,phone,4
1470,P18_O_100_65_1457_166,P18,Office,no change of hand,phone,4
1471,P18_O_100_65_1457_166,P18,Office,wireless connection\messenger,phone,4
1472,P18_O_100_170_1656_241,P18,Office,additional device needed,key,5
1473,P18_O_100_170_1656_241,P18,Office,wireless connection,key,5
1474,P18_O_100_170_1656_241,P18,Office,no change of hand,key,5
1475,P18_O_100_170_1656_241,P18,Office,no change of location,key,5
1476,P18_O_98_244_1668_327,P18,Office,change of location,card,1
1477,P18_O_98_244_1668_327,P18,Office,place on,card,1
1478,P18_O_98_244_1668_327,P18,Office,change of hand,card,1
1479,P18_O_98_244_1668_327,P18,Office,leave there,card,1
1480,P18_O_106_332_1318_428,P18,Office,no change of hand,watch,3
1481,P18_O_106_332_1318_428,P18,Office,change of location,watch,3
1482,P18_O_106_332_1318_428,P18,Office,no change of location,watch,3
1483,P18_O_106_332_1318_428,P18,Office,hold to,watch,3
1484,P18_O_106_332_1318_428,P18,Office,wearable,watch,3
1485,P18_O_108_432_1341_505,P18,Office,other\active corner / drag area,pen,2
1486,P18_O_108_432_1341_505,P18,Office,no change of hand,pen,2
1487,P18_O_108_432_1341_505,P18,Office,touch,pen,2
1488,P18_O_108_432_1341_505,P18,Office,no change of location,pen,2
1489,P18_O_106_510_551_632,P18,Office,change of hand,tissue,6
1490,P18_O_106_510_551_632,P18,Office,change of location,tissue,6
1491,P18_O_106_510_551_632,P18,Office,leave there,tissue,6
1492,P18_O_106_510_551_632,P18,Office,place on,tissue,6
1493,P19_O_18_82_1295_166,P19,Office,no change of hand,phone,3
1494,P19_O_18_82_1295_166,P19,Office,simple,phone,3
1495,P19_O_18_82_1295_166,P19,Office,change of location,phone,3
1496,P19_O_18_82_1295_166,P19,Office,wireless connection,phone,3
1497,P19_O_20_168_1269_240,P19,Office,change of hand,key,2
1498,P19_O_20_168_1269_240,P19,Office,take back,key,2
1499,P19_O_20_168_1269_240,P19,Office,place on,key,2
1500,P19_O_20_168_1269_240,P19,Office,change of location,key,2
1501,P19_O_20_168_1269_240,P19,Office,other person needs not to be present,key,2
1502,P19_O_20_168_1269_240,P19,Office,hold to,key,2
1503,P19_O_23_242_1286_297,P19,Office,hold to,card,1
1504,P19_O_23_242_1286_297,P19,Office,leave there,card,1
1505,P19_O_23_242_1286_297,P19,Office,change of location,card,1
1506,P19_O_23_242_1286_297,P19,Office,change of hand,card,1
1507,P19_O_26_299_1190_348,P19,Office,swipe,watch,4
1508,P19_O_26_299_1190_348,P19,Office,change of location,watch,4
1509,P19_O_26_299_1190_348,P19,Office,wireless connection\cloud,watch,4
1510,P19_O_26_299_1190_348,P19,Office,wireless connection,watch,4
1511,P19_O_26_299_1190_348,P19,Office,no change of hand,watch,4
1512,P19_O_28_353_1304_430,P19,Office,insert,pen,6
1513,P19_O_28_353_1304_430,P19,Office,change of location,pen,6
1514,P19_O_28_353_1304_430,P19,Office,take back,pen,6
1515,P19_O_28_353_1304_430,P19,Office,change of hand,pen,6
1516,P19_O_28_353_1304_430,P19,Office,disposable,pen,6
1517,P19_O_29_440_838_490,P19,Office,other person needs not to be present,tissue,5
1518,P19_O_29_440_838_490,P19,Office,change of location,tissue,5
1519,P19_O_29_440_838_490,P19,Office,change of hand,tissue,5
1520,P19_O_29_440_838_490,P19,Office,hold to,tissue,5
1521,P20_O_91_25_1600_203,P20,Office,no change of hand,phone,4
1522,P20_O_91_25_1600_203,P20,Office,unsecure,phone,4
1523,P20_O_91_25_1600_203,P20,Office,no benefit / no added value,phone,4
1524,P20_O_91_25_1600_203,P20,Office,wireless connection\messenger,phone,4
1525,P20_O_91_25_1600_203,P20,Office,no change of location,phone,4
1526,P20_O_94_210_1591_321,P20,Office,leave there,key,1
1527,P20_O_94_210_1591_321,P20,Office,secure,key,1
1528,P20_O_94_210_1591_321,P20,Office,change of location,key,1
1529,P20_O_94_210_1591_321,P20,Office,take back,key,1
1530,P20_O_94_210_1591_321,P20,Office,personal object,key,1
1531,P20_O_94_210_1591_321,P20,Office,additional device needed,key,1
1532,P20_O_94_210_1591_321,P20,Office,other,key,1
1533,P20_O_94_210_1591_321,P20,Office,change of hand,key,1
1534,P20_O_92_330_1202_403,P20,Office,change of location,card,2
1535,P20_O_92_330_1202_403,P20,Office,leave there,card,2
1536,P20_O_92_330_1202_403,P20,Office,data deleted after single use,card,2
1537,P20_O_92_330_1202_403,P20,Office,insert,card,2
1538,P20_O_92_330_1202_403,P20,Office,no change of hand,card,2
1539,P20_O_90_416_1377_448,P20,Office,no change of location,watch,5
1540,P20_O_90_416_1377_448,P20,Office,wireless connection,watch,5
1541,P20_O_90_416_1377_448,P20,Office,no change of hand,watch,5
1542,P20_O_94_456_1491_529,P20,Office,take back,pen,3
1543,P20_O_94_456_1491_529,P20,Office,change of hand,pen,3
1544,P20_O_94_456_1491_529,P20,Office,change of location,pen,3
1545,P20_O_94_456_1491_529,P20,Office,pointing,pen,3
1546,P20_O_88_535_1026_703,P20,Office,throw away,tissue,6
1547,P20_O_88_535_1026_703,P20,Office,change of hand,tissue,6
1548,P20_O_88_535_1026_703,P20,Office,object defect after single use,tissue,6
1549,P20_O_88_535_1026_703,P20,Office,disposable,tissue,6
1550,P20_O_88_535_1026_703,P20,Office,imprint,tissue,6
1551,P20_O_88_535_1026_703,P20,Office,change of location,tissue,6
1552,P21_O_70_52_932_139,P21,Office,no change of hand,phone,3
1553,P21_O_70_52_932_139,P21,Office,photo,phone,3
1554,P21_O_70_52_932_139,P21,Office,at hand,phone,3
1555,P21_O_70_52_932_139,P21,Office,swipe,phone,3
1556,P21_O_70_52_932_139,P21,Office,no change of location,phone,3
1557,P21_O_68_153_512_182,P21,Office,no change of hand,key,5
1558,P21_O_68_153_512_182,P21,Office,hologram,key,5
1559,P21_O_68_153_512_182,P21,Office,no change of location,key,5
1560,P21_O_68_153_512_182,P21,Office,voice command,key,5
1561,P21_O_75_193_1485_298,P21,Office,change of hand,card,1
1562,P21_O_75_193_1485_298,P21,Office,additional device needed,card,1
1563,P21_O_75_193_1485_298,P21,Office,drag through,card,1
1564,P21_O_75_193_1485_298,P21,Office,change of location,card,1
1565,P21_O_75_193_1485_298,P21,Office,swipe,card,1
1566,P21_O_77_306_1470_371,P21,Office,no change of hand,watch,4
1567,P21_O_77_306_1470_371,P21,Office,no change of location,watch,4
1568,P21_O_77_306_1470_371,P21,Office,voice command,watch,4
1569,P21_O_77_306_1470_371,P21,Office,swipe,watch,4
1570,P21_O_82_381_1337_451,P21,Office,no change of hand,pen,2
1571,P21_O_82_381_1337_451,P21,Office,writing,pen,2
1572,P21_O_82_381_1337_451,P21,Office,no change of location,pen,2
1573,P21_O_82_381_1337_451,P21,Office,hologram,pen,2
1574,P21_O_82_381_1337_451,P21,Office,other,pen,2
1575,P21_O_82_381_1337_451,P21,Office,swipe,pen,2
1576,P21_O_87_463_500_550,P21,Office,swipe,tissue,6
1577,P21_O_87_463_500_550,P21,Office,voice command,tissue,6
1578,P21_O_87_463_500_550,P21,Office,no change of location,tissue,6
1579,P21_O_87_463_500_550,P21,Office,no change of hand,tissue,6
1580,P22_O_226_74_1649_154,P22,Office,cable,phone,1
1581,P22_O_226_74_1649_154,P22,Office,no change of location,phone,1
1582,P22_O_226_74_1649_154,P22,Office,wireless connection\messenger,phone,1
1583,P22_O_226_74_1649_154,P22,Office,no change of hand,phone,1
1584,P22_O_226_164_1683_230,P22,Office,insert,key,5
1585,P22_O_226_164_1683_230,P22,Office,change of hand,key,5
1586,P22_O_226_164_1683_230,P22,Office,change of location,key,5
1587,P22_O_226_164_1683_230,P22,Office,take back,key,5
1588,P22_O_228_236_1469_311,P22,Office,insert,card,4
1589,P22_O_228_236_1469_311,P22,Office,change of location,card,4
1590,P22_O_228_236_1469_311,P22,Office,change of hand,card,4
1591,P22_O_228_236_1469_311,P22,Office,take back,card,4
1592,P22_O_228_327_1649_415,P22,Office,wireless connection\messenger,watch,2
1593,P22_O_228_327_1649_415,P22,Office,hold to,watch,2
1594,P22_O_228_327_1649_415,P22,Office,wireless connection,watch,2
1595,P22_O_228_327_1649_415,P22,Office,no change of location,watch,2
1596,P22_O_228_327_1649_415,P22,Office,no change of hand,watch,2
1597,P22_O_220_421_1631_499,P22,Office,change of location,pen,3
1598,P22_O_220_421_1631_499,P22,Office,change of hand,pen,3
1599,P22_O_220_421_1631_499,P22,Office,insert,pen,3
1600,P22_O_220_421_1631_499,P22,Office,leave there,pen,3
1601,P22_O_192_510_1450_578,P22,Office,throw away,tissue,6
1602,P22_O_192_510_1450_578,P22,Office,change of hand,tissue,6
1603,P22_O_192_510_1450_578,P22,Office,hologram,tissue,6
1604,P22_O_192_510_1450_578,P22,Office,disposable,tissue,6
1605,P22_O_192_510_1450_578,P22,Office,change of location,tissue,6
1606,P23_O_215_49_1799_294,P23,Office,change of location,phone,2
1607,P23_O_215_49_1799_294,P23,Office,no change of hand,phone,2
1608,P23_O_215_49_1799_294,P23,Office,hold to,phone,2
1609,P23_O_222_307_1594_373,P23,Office,change of location,watch,6
1610,P23_O_222_307_1594_373,P23,Office,neg wearable,watch,6
1611,P23_O_222_307_1594_373,P23,Office,no change of hand,watch,6
1612,P23_O_222_307_1594_373,P23,Office,place on,watch,6
1613,P23_O_239_395_1297_448,P23,Office,take back,pen,2
1614,P23_O_239_395_1297_448,P23,Office,insert,pen,2
1615,P23_O_239_395_1297_448,P23,Office,change of hand,pen,2
1616,P23_O_239_395_1297_448,P23,Office,change of location,pen,2
1617,P23_O_233_472_1553_636,P23,Office,leave there,tissue,1
1618,P23_O_233_472_1553_636,P23,Office,change of hand,tissue,1
1619,P23_O_233_472_1553_636,P23,Office,change of location,tissue,1
1620,P23_O_233_472_1553_636,P23,Office,throw away,tissue,1
1621,P23_O_233_472_1553_636,P23,Office,place on,tissue,1
1622,P24_O_59_83_1538_171,P24,Office,wireless connection\cloud,phone,1
1623,P24_O_59_83_1538_171,P24,Office,multifunctional,phone,1
1624,P24_O_59_83_1538_171,P24,Office,wireless connection,phone,1
1625,P24_O_59_83_1538_171,P24,Office,no change of hand,phone,1
1626,P24_O_59_83_1538_171,P24,Office,no change of location,phone,1
1627,P24_O_61_178_1302_263,P24,Office,no change of hand,key,5
1628,P24_O_61_178_1302_263,P24,Office,no change of location,key,5
1629,P24_O_61_178_1302_263,P24,Office,place next,key,5
1630,P24_O_61_178_1302_263,P24,Office,wireless connection,key,5
1631,P24_O_61_178_1302_263,P24,Office,touch,key,5
1632,P24_O_53_269_1087_340,P24,Office,wireless connection\cloud,card,2
1633,P24_O_53_269_1087_340,P24,Office,wireless connection,card,2
1634,P24_O_53_269_1087_340,P24,Office,place next,card,2
1635,P24_O_53_269_1087_340,P24,Office,change of hand,card,2
1636,P24_O_53_269_1087_340,P24,Office,change of location,card,2
1637,P24_O_53_269_1087_340,P24,Office,take back,card,2
1638,P24_O_53_344_1450_423,P24,Office,at hand depending on location,watch,3
1639,P24_O_53_344_1450_423,P24,Office,wireless connection,watch,3
1640,P24_O_53_344_1450_423,P24,Office,no change of hand,watch,3
1641,P24_O_53_344_1450_423,P24,Office,tab on object,watch,3
1642,P24_O_53_344_1450_423,P24,Office,no change of location,watch,3
1643,P24_O_53_425_802_506,P24,Office,change of location,pen,4
1644,P24_O_53_425_802_506,P24,Office,pointing,pen,4
1645,P24_O_53_425_802_506,P24,Office,place next,pen,4
1646,P24_O_53_425_802_506,P24,Office,no change of hand,pen,4
1647,P24_O_53_425_802_506,P24,Office,tab on object\button,pen,4
1648,P24_O_61_510_1199_662,P24,Office,other person needs not to be present,tissue,6
1649,P24_O_61_510_1199_662,P24,Office,place next,tissue,6
1650,P24_O_61_510_1199_662,P24,Office,change of location,tissue,6
1651,P24_O_61_510_1199_662,P24,Office,no change of hand,tissue,6
1652,P25_O_64_64_1297_158,P25,Office,no change of location,phone,1
1653,P25_O_64_64_1297_158,P25,Office,wireless connection,phone,1
1654,P25_O_64_64_1297_158,P25,Office,wireless connection\messenger,phone,1
1655,P25_O_64_64_1297_158,P25,Office,no change of hand,phone,1
1656,P25_O_64_64_1297_158,P25,Office,no usage / no sense,phone,1
1657,P25_O_66_169_1571_232,P25,Office,take back,key,6
1658,P25_O_66_169_1571_232,P25,Office,change of location,key,6
1659,P25_O_66_169_1571_232,P25,Office,uncomfortable,key,6
1660,P25_O_66_169_1571_232,P25,Office,insert,key,6
1661,P25_O_66_169_1571_232,P25,Office,no change of hand,key,6
1662,P25_O_70_247_1529_332,P25,Office,no change of hand,card,2
1663,P25_O_70_247_1529_332,P25,Office,place on,card,2
1664,P25_O_70_247_1529_332,P25,Office,hologram,card,2
1665,P25_O_70_247_1529_332,P25,Office,no change of location,card,2
1666,P25_O_68_335_728_394,P25,Office,no change of location,watch,4
1667,P25_O_68_335_728_394,P25,Office,wireless connection\messenger,watch,4
1668,P25_O_68_335_728_394,P25,Office,no change of hand,watch,4
1669,P25_O_68_335_728_394,P25,Office,wireless connection,watch,4
1670,P25_O_66_409_1571_503,P25,Office,change of hand,pen,5
1671,P25_O_66_409_1571_503,P25,Office,take back,pen,5
1672,P25_O_66_409_1571_503,P25,Office,uncomfortable,pen,5
1673,P25_O_66_409_1571_503,P25,Office,change of location,pen,5
1674,P25_O_66_409_1571_503,P25,Office,magnetically attached,pen,5
1675,P25_O_63_508_1462_621,P25,Office,unfolded,tissue,2
1676,P25_O_63_508_1462_621,P25,Office,no change of hand,tissue,2
1677,P25_O_63_508_1462_621,P25,Office,wireless connection,tissue,2
1678,P25_O_63_508_1462_621,P25,Office,no change of location,tissue,2
1679,P25_O_63_508_1462_621,P25,Office,place on,tissue,2
1680,P26_O_78_50_1734_191,P26,Office,practical,phone,3
1681,P26_O_78_50_1734_191,P26,Office,no change of hand,phone,3
1682,P26_O_78_50_1734_191,P26,Office,unsecure,phone,3
1683,P26_O_78_50_1734_191,P26,Office,no change of location,phone,3
1684,P26_O_78_50_1734_191,P26,Office,wireless connection\messenger,phone,3
1685,P26_O_65_203_1718_319,P26,Office,change of location,key,1
1686,P26_O_65_203_1718_319,P26,Office,secure,key,1
1687,P26_O_65_203_1718_319,P26,Office,change of hand,key,1
1688,P26_O_63_321_1612_372,P26,Office,small / handy,card,4
1689,P26_O_63_321_1612_372,P26,Office,change of hand,card,4
1690,P26_O_63_321_1612_372,P26,Office,place on,card,4
1691,P26_O_63_321_1612_372,P26,Office,change of location,card,4
1692,P26_O_63_321_1612_372,P26,Office,take back,card,4
1693,P26_O_63_321_1612_372,P26,Office,simple,card,4
1694,P26_O_67_380_1114_445,P26,Office,no change of hand,watch,5
1695,P26_O_67_380_1114_445,P26,Office,wireless connection\messenger,watch,5
1696,P26_O_67_380_1114_445,P26,Office,no change of location,watch,5
1697,P26_O_65_459_1171_555,P26,Office,wireless connection,pen,2
1698,P26_O_65_459_1171_555,P26,Office,change of hand,pen,2
1699,P26_O_65_459_1171_555,P26,Office,secure,pen,2
1700,P26_O_65_459_1171_555,P26,Office,insert,pen,2
